5.684013	6.184492	
22.056829	22.646680	
25.578057	26.722010	
30.940334	31.548058	
37.875544	38.590514	
49.690426	53.694259	
66.420728	67.046327	
75.322106	75.894082	
83.973245	84.652467	
86.654383	87.565970	
95.555762	96.127738	
99.952828	102.705463	
111.231483	113.769627	
114.591842	115.628549	
127.228940	127.586425	
130.124569	134.325019	
135.451097	140.384391	
141.260229	141.510469	
160.975531	162.298226	
163.638795	164.693376	
167.017029	168.804455	
172.987030	175.185563	
184.051193	184.605295	
185.838619	187.626044	
207.895448	210.862574	
216.886198	218.512755	
224.590001	227.306888	
228.272098	232.311679	
237.620332	238.263806	
238.871530	239.836740	
241.534794	243.179225	
256.209557	259.355425	
261.607581	262.143809	
266.576624	267.416714	
279.338841	279.732075	
280.178931	280.625787	
282.466836	282.860069	
284.397255	285.237345	
291.529082	294.228095	
303.433336	306.185971	
307.026061	308.098516	
309.188845	317.321631	
318.483457	322.415793	
323.059266	324.131722	
339.181844	340.004059	
341.183760	341.648491	
348.154719	350.540932	
352.891396	353.195259	
366.985246	377.102073	
379.801086	380.480307	
448.679523	483.391325	
489.540068	491.220248	
492.659125	566.238492	
576.042520	578.598538	
583.612267	587.973585	
611.281612	612.783049	
613.544939	614.559303	
615.374816	616.348963	
655.413145	771.667293	
776.064359	778.280767	
822.430174	825.200684	
829.830115	831.474547	
