14.465169	15.104121	
18.156893	19.275060	
23.392752	24.067202	
30.545468	31.233229	
42.343898	46.173175	
58.850165	59.582298	
67.786622	68.403389	
76.514532	77.202294	
79.185708	80.086453	
88.104416	88.552570	
92.559334	95.372498	
103.723249	104.304518	
106.017265	106.252435	
119.710367	120.118587	
122.612275	126.929640	
127.870320	133.079556	
133.771754	133.975864	
153.597023	154.866053	
156.161706	157.288747	
159.418588	161.273324	
165.497508	167.742716	
176.412943	177.043021	
178.267679	179.927180	
200.311532	203.461921	
209.363355	211.155971	
223.722032	224.671587	
230.031686	232.321265	
233.856525	235.480529	
248.658919	249.173631	
251.667319	251.862555	
254.240877	254.595850	
259.201631	260.053568	
271.936305	272.335650	
272.752744	273.107717	
275.148815	275.494914	
276.843813	277.722372	
284.316005	286.161867	
295.817145	296.358480	
298.017981	298.390703	
299.526618	300.396303	
301.887192	307.868495	
311.498098	313.561382	
331.740461	332.237424	
333.737187	334.358390	
340.676918	343.188355	
345.353694	345.717541	
361.008024	369.660502	
372.420421	373.432095	
441.090040	475.948435	
485.674708	560.352253	
568.312533	571.010332	
575.412003	579.316711	
603.596896	605.442759	
605.939721	607.146631	
607.856578	609.134483	
647.897586	651.731300	
653.719151	771.002387	
813.528210	817.610405	
822.367049	824.035424	
